pp;;age;gender;hasKids;;s1a;;;;;;;;;s1b;;;;;;;;;r1;s2a;;;;;;;;;s2b;;;;;;;;;r2;s3a;;;;;;;;;s3b;;;;;;;;;r3;s4a;;;;;;;;;s4b;;;;;;;;;r4;
190;9513ab57;49;male;no;"{""Friendship"":84,""Privacy"":63,""Safety"":102,""Independence"":60,""Responsibility"":51}";9;Mary;not share;me;home;null;null;yes;"{""Friendship"":81,""Privacy"":96,""Safety"":41,""Independence"":86,""Responsibility"":56}";2;Mary;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":98,""Privacy"":40,""Safety"":74,""Independence"":71,""Responsibility"":77}";5.83;3;Jason;share;Mary;the park;null;null;Park;"{""Friendship"":109,""Privacy"":37,""Safety"":78,""Independence"":63,""Responsibility"":73}";11;Jason;not share;others;the park;null;null;8;"{""Friendship"":61,""Privacy"":97,""Safety"":96,""Independence"":41,""Responsibility"":65}";NULL;6;Jason;receive;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":97,""Privacy"":47,""Safety"":86,""Independence"":60,""Responsibility"":70}";14;Jason;not receive;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":92,""Privacy"":54,""Safety"":78,""Independence"":68,""Responsibility"":68}";4.57;13;Jason;not receive;me;school;null;null;yes;"{""Friendship"":91,""Privacy"":66,""Safety"":82,""Independence"":49,""Responsibility"":72}";8;Jason;receive;me;null;4:00 pm;6:00 pm;8;"{""Friendship"":94,""Privacy"":37,""Safety"":80,""Independence"":76,""Responsibility"":73}";6.23;"{""Friendship"":91,""Privacy"":64,""Safety"":84,""Independence"":77,""Responsibility"":44}"
191;95ac6673;49;male;yes;"{""Friendship"":80,""Privacy"":78,""Safety"":72,""Independence"":68,""Responsibility"":62}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":67,""Privacy"":77,""Safety"":53,""Independence"":60,""Responsibility"":103}";5;Jason;receive;me;the park;null;null;at the park;"{""Friendship"":60,""Privacy"":74,""Safety"":81,""Independence"":80,""Responsibility"":65}";9.92;15;Jason;not receive;everyone;school;null;null;8 years old;"{""Friendship"":51,""Privacy"":87,""Safety"":64,""Independence"":68,""Responsibility"":90}";7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":69,""Privacy"":75,""Safety"":80,""Independence"":58,""Responsibility"":78}";9.9;4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":72,""Privacy"":76,""Safety"":86,""Independence"":77,""Responsibility"":49}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":69,""Privacy"":83,""Safety"":56,""Independence"":65,""Responsibility"":87}";9.92;10;Mary;not share;me;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":63,""Privacy"":91,""Safety"":67,""Independence"":71,""Responsibility"":68}";1;Mary;share;me;the park;null;null;the park;"{""Friendship"":55,""Privacy"":66,""Safety"":97,""Independence"":87,""Responsibility"":55}";0.11;"{""Friendship"":56,""Privacy"":57,""Safety"":100,""Independence"":66,""Responsibility"":81}"
192;98a45f52;19;male;no;"{""Friendship"":138,""Privacy"":7,""Safety"":140,""Independence"":8,""Responsibility"":67}";8;Jason;receive;friends;null;4:00 pm;6:00 pm;8 years old;"{""Friendship"":144,""Privacy"":41,""Safety"":50,""Independence"":120,""Responsibility"":5}";13;Jason;not receive;me;school;null;null;Yes;"{""Friendship"":83,""Privacy"":88,""Safety"":6,""Independence"":62,""Responsibility"":121}";5.01;2;Mary;share;me;null;3:00 pm;5:00 pm;8 Years old;"{""Friendship"":127,""Privacy"":9,""Safety"":76,""Independence"":68,""Responsibility"":80}";9;Mary;not share;me;home;null;null;Yes, she lives next door.;"{""Friendship"":76,""Privacy"":7,""Safety"":70,""Independence"":71,""Responsibility"":136}";10;3;Jason;share;Mary;the park;null;null;To the park nearby Mary's house.;"{""Friendship"":114,""Privacy"":5,""Safety"":72,""Independence"":78,""Responsibility"":91}";11;Jason;not share;everyone;the park;null;null;8 years old;"{""Friendship"":58,""Privacy"":105,""Safety"":99,""Independence"":7,""Responsibility"":91}";9.97;6;Jason;receive;me;null;3:00 pm;5:00 pm;8 years old;"{""Friendship"":118,""Privacy"":7,""Safety"":68,""Independence"":79,""Responsibility"":88}";14;Jason;not receive;me;null;11:00 am;4:00 pm;Yes they are.;"{""Friendship"":64,""Privacy"":8,""Safety"":63,""Independence"":64,""Responsibility"":161}";5.03;"{""Friendship"":74,""Privacy"":8,""Safety"":147,""Independence"":13,""Responsibility"":118}"
193;991b370a;18;male;no;"{""Friendship"":70,""Privacy"":63,""Safety"":67,""Independence"":80,""Responsibility"":80}";16;Jason;not receive;Peter;school;null;null;homework;"{""Friendship"":75,""Privacy"":67,""Safety"":78,""Independence"":79,""Responsibility"":61}";5;Claire;share;Jason;the park;null;null;the park;"{""Friendship"":57,""Privacy"":67,""Safety"":59,""Independence"":60,""Responsibility"":117}";NULL;10;Mary;share;me;null;6:00 pm;8:00 pm;he has a meeting;"{""Friendship"":59,""Privacy"":68,""Safety"":110,""Independence"":40,""Responsibility"":83}";1;Mary;share;me;the park;null;null;the park;"{""Friendship"":65,""Privacy"":68,""Safety"":61,""Independence"":68,""Responsibility"":98}";NULL;4;Jason;share;family;the park;null;null;Lisa;"{""Friendship"":67,""Privacy"":60,""Safety"":61,""Independence"":71,""Responsibility"":101}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;she has a meeting;"{""Friendship"":82,""Privacy"":61,""Safety"":87,""Independence"":49,""Responsibility"":81}";3.51;7;Claire;share;Jason;school;null;null;Lisa;"{""Friendship"":82,""Privacy"":80,""Safety"":73,""Independence"":61,""Responsibility"":64}";15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":74,""Privacy"":73,""Safety"":75,""Independence"":77,""Responsibility"":61}";NULL;"{""Friendship"":75,""Privacy"":63,""Safety"":93,""Independence"":67,""Responsibility"":62}"
194;99f43089;18;male;no;"{""Friendship"":79,""Privacy"":47,""Safety"":97,""Independence"":70,""Responsibility"":67}";15;Jason;not receive;everyone;school;null;null;8 year old child;"{""Friendship"":56,""Privacy"":46,""Safety"":85,""Independence"":62,""Responsibility"":111}";7;Jason;share;me;home;null;null;Lisa;"{""Friendship"":54,""Privacy"":54,""Safety"":111,""Independence"":39,""Responsibility"":102}";NULL;5;Jason;share;me;the park;null;null;The Park;"{""Friendship"":43,""Privacy"":39,""Safety"":115,""Independence"":23,""Responsibility"":140}";16;Jason;not receive;others;null;4:30 pm;6:00 pm;Homework;"{""Friendship"":43,""Privacy"":38,""Safety"":73,""Independence"":81,""Responsibility"":125}";NULL;10;Mary;not share;me;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":48,""Privacy"":31,""Safety"":67,""Independence"":70,""Responsibility"":144}";1;Mary;share;me;the park;null;null;The Park;"{""Friendship"":37,""Privacy"":28,""Safety"":122,""Independence"":37,""Responsibility"":136}";3;4;Jason;share;me;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":81,""Privacy"":32,""Safety"":108,""Independence"":29,""Responsibility"":110}";12;Jason;share;me;null;3:00 pm;5:00 pm;Lisa Has A Meeting;"{""Friendship"":67,""Privacy"":46,""Safety"":64,""Independence"":73,""Responsibility"":110}";NULL;"{""Friendship"":54,""Privacy"":41,""Safety"":65,""Independence"":87,""Responsibility"":113}"
195;9a2d4d5b;23;female;no;"{""Friendship"":106,""Privacy"":43,""Safety"":96,""Independence"":72,""Responsibility"":43}";3;Jason;share;Mary;the park;null;null;the park;"{""Friendship"":95,""Privacy"":54,""Safety"":91,""Independence"":54,""Responsibility"":66}";11;Jason;not share;everyone;the park;null;null;8;"{""Friendship"":56,""Privacy"":101,""Safety"":78,""Independence"":54,""Responsibility"":71}";5.94;13;Jason;not receive;me;school;null;null;yes;"{""Friendship"":78,""Privacy"":61,""Safety"":77,""Independence"":76,""Responsibility"":68}";8;Jason;receive;friends;null;4:00 pm;6:00 pm;8;"{""Friendship"":126,""Privacy"":29,""Safety"":63,""Independence"":65,""Responsibility"":77}";6.07;6;Jason;receive;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":97,""Privacy"":25,""Safety"":92,""Independence"":53,""Responsibility"":93}";14;Jason;not receive;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":90,""Privacy"":33,""Safety"":68,""Independence"":63,""Responsibility"":106}";4.15;9;Mary;not share;me;home;null;null;yes;"{""Friendship"":101,""Privacy"":54,""Safety"":69,""Independence"":94,""Responsibility"":42}";2;Mary;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":130,""Privacy"":9,""Safety"":78,""Independence"":74,""Responsibility"":69}";6.51;"{""Friendship"":72,""Privacy"":81,""Safety"":82,""Independence"":83,""Responsibility"":42}"
196;9aebcd85;41;male;yes;"{""Friendship"":56,""Privacy"":74,""Safety"":105,""Independence"":91,""Responsibility"":34}";5;Jason;receive;me;the park;null;null;the park;"{""Friendship"":62,""Privacy"":60,""Safety"":86,""Independence"":91,""Responsibility"":61}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":73,""Privacy"":26,""Safety"":25,""Independence"":93,""Responsibility"":143}";1.02;10;Mary;not share;Mary;null;3:00 pm;5:00 pm;he has a meeting;"{""Friendship"":42,""Privacy"":127,""Safety"":30,""Independence"":91,""Responsibility"":70}";1;Mary;share;me;the park;null;null;to the park;"{""Friendship"":73,""Privacy"":6,""Safety"":118,""Independence"":89,""Responsibility"":74}";NULL;4;Jason;share;me;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":47,""Privacy"":16,""Safety"":143,""Independence"":99,""Responsibility"":55}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;has a meeting;"{""Friendship"":68,""Privacy"":159,""Safety"":24,""Independence"":52,""Responsibility"":57}";NULL;15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":29,""Privacy"":74,""Safety"":26,""Independence"":148,""Responsibility"":83}";7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":43,""Privacy"":22,""Safety"":111,""Independence"":95,""Responsibility"":89}";9.73;"{""Friendship"":77,""Privacy"":65,""Safety"":107,""Independence"":70,""Responsibility"":41}"
197;9bb56c5c;19;female;no;"{""Friendship"":24,""Privacy"":74,""Safety"":95,""Independence"":83,""Responsibility"":84}";5;Jason;receive;me;the park;null;null;the park;"{""Friendship"":61,""Privacy"":58,""Safety"":68,""Independence"":118,""Responsibility"":55}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":79,""Privacy"":60,""Safety"":85,""Independence"":62,""Responsibility"":74}";2.53;12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;She has a meeting;"{""Friendship"":59,""Privacy"":66,""Safety"":71,""Independence"":62,""Responsibility"":102}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":84,""Privacy"":45,""Safety"":94,""Independence"":86,""Responsibility"":51}";7.59;7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":75,""Privacy"":82,""Safety"":58,""Independence"":90,""Responsibility"":55}";15;Jason;not receive;everyone;school;null;null;8 years old;"{""Friendship"":36,""Privacy"":72,""Safety"":67,""Independence"":77,""Responsibility"":108}";9.81;1;Mary;share;me;the park;null;null;the park;"{""Friendship"":64,""Privacy"":73,""Safety"":82,""Independence"":57,""Responsibility"":84}";10;Mary;not share;me;null;3:00 pm;5:00 pm;He has a meeting;"{""Friendship"":55,""Privacy"":60,""Safety"":84,""Independence"":70,""Responsibility"":91}";5.02;"{""Friendship"":40,""Privacy"":74,""Safety"":106,""Independence"":64,""Responsibility"":76}"
198;9bf621ab;20;male;no;"{""Friendship"":74,""Privacy"":58,""Safety"":63,""Independence"":86,""Responsibility"":79}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":70,""Privacy"":66,""Safety"":68,""Independence"":63,""Responsibility"":93}";5;Jason;receive;me;the park;null;null;the park;"{""Friendship"":58,""Privacy"":65,""Safety"":91,""Independence"":78,""Responsibility"":68}";0;10;Mary;not share;me;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":76,""Privacy"":72,""Safety"":78,""Independence"":71,""Responsibility"":63}";1;Mary;share;me;the park;null;null;the park;"{""Friendship"":83,""Privacy"":80,""Safety"":63,""Independence"":62,""Responsibility"":72}";4.99;12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":76,""Privacy"":91,""Safety"":66,""Independence"":63,""Responsibility"":64}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":59,""Privacy"":62,""Safety"":61,""Independence"":82,""Responsibility"":96}";5.03;15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":88,""Privacy"":56,""Safety"":74,""Independence"":76,""Responsibility"":66}";7;Jason;receive;Lisa;school;null;null;lisa;"{""Friendship"":82,""Privacy"":57,""Safety"":80,""Independence"":81,""Responsibility"":60}";4.99;"{""Friendship"":58,""Privacy"":68,""Safety"":92,""Independence"":64,""Responsibility"":78}"
199;9cc47ebe;26;female;yes;"{""Friendship"":60,""Privacy"":89,""Safety"":62,""Independence"":82,""Responsibility"":67}";8;Jason;receive;friends;null;4:00 pm;6:00 pm;8;"{""Friendship"":81,""Privacy"":82,""Safety"":81,""Independence"":68,""Responsibility"":48}";13;Jason;receive;me;school;null;null;yes;"{""Friendship"":60,""Privacy"":78,""Safety"":67,""Independence"":58,""Responsibility"":97}";NULL;9;Mary;not share;me;home;null;null;yes;"{""Friendship"":82,""Privacy"":75,""Safety"":58,""Independence"":66,""Responsibility"":79}";2;Mary;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":61,""Privacy"":62,""Safety"":70,""Independence"":66,""Responsibility"":101}";8.64;6;Jason;receive;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":60,""Privacy"":85,""Safety"":73,""Independence"":72,""Responsibility"":70}";14;Jason;not receive;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":61,""Privacy"":82,""Safety"":57,""Independence"":66,""Responsibility"":94}";8.75;11;Jason;not share;everyone;the park;null;null;8;"{""Friendship"":86,""Privacy"":84,""Safety"":62,""Independence"":65,""Responsibility"":63}";3;Jason;share;Mary;the park;null;null;park;"{""Friendship"":85,""Privacy"":73,""Safety"":64,""Independence"":66,""Responsibility"":72}";8.45;"{""Friendship"":87,""Privacy"":81,""Safety"":66,""Independence"":85,""Responsibility"":41}"
200;9de36cd7;45;male;yes;"{""Friendship"":74,""Privacy"":66,""Safety"":71,""Independence"":66,""Responsibility"":83}";10;Mary;not share;me;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":57,""Privacy"":94,""Safety"":54,""Independence"":57,""Responsibility"":98}";1;Mary;share;me;the park;null;null;the park;"{""Friendship"":71,""Privacy"":71,""Safety"":97,""Independence"":46,""Responsibility"":75}";5.98;16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":43,""Privacy"":54,""Safety"":77,""Independence"":63,""Responsibility"":123}";5;Jason;receive;me;the park;null;null;park;"{""Friendship"":38,""Privacy"":61,""Safety"":127,""Independence"":53,""Responsibility"":81}";7.68;7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":58,""Privacy"":56,""Safety"":106,""Independence"":39,""Responsibility"":101}";15;Jason;not receive;everyone;null;9:00 am;4:00 pm;8;"{""Friendship"":40,""Privacy"":61,""Safety"":68,""Independence"":71,""Responsibility"":120}";8.41;12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":31,""Privacy"":97,""Safety"":50,""Independence"":83,""Responsibility"":99}";4;Jason;share;family;null;3:30 pm;6:00 pm;lisa;"{""Friendship"":27,""Privacy"":56,""Safety"":135,""Independence"":19,""Responsibility"":123}";6.92;"{""Friendship"":55,""Privacy"":52,""Safety"":111,""Independence"":52,""Responsibility"":90}"
201;9ef84e10;23;male;yes;"{""Friendship"":128,""Privacy"":28,""Safety"":98,""Independence"":27,""Responsibility"":79}";5;Jason;not share;others;the park;null;null;park;"{""Friendship"":101,""Privacy"":100,""Safety"":28,""Independence"":104,""Responsibility"":27}";16;Jason;receive;family;school;null;null;home;"{""Friendship"":54,""Privacy"":60,""Safety"":111,""Independence"":34,""Responsibility"":101}";NULL;10;Mary;share;me;the park;null;null;at work;"{""Friendship"":92,""Privacy"":28,""Safety"":102,""Independence"":54,""Responsibility"":84}";1;Mary;share;me;the park;null;null;park;"{""Friendship"":82,""Privacy"":79,""Safety"":67,""Independence"":123,""Responsibility"":9}";NULL;12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;in a meeting;"{""Friendship"":9,""Privacy"":117,""Safety"":13,""Independence"":109,""Responsibility"":112}";4;Jason;share;Lisa;null;3:00 pm;4:00 pm;lisa;"{""Friendship"":58,""Privacy"":92,""Safety"":73,""Independence"":26,""Responsibility"":111}";7.52;15;Jason;not receive;others;school;null;null;8;"{""Friendship"":78,""Privacy"":28,""Safety"":82,""Independence"":155,""Responsibility"":17}";7;Jason;share;Lisa;school;null;null;lisa;"{""Friendship"":31,""Privacy"":108,""Safety"":53,""Independence"":102,""Responsibility"":66}";NULL;"{""Friendship"":82,""Privacy"":76,""Safety"":81,""Independence"":67,""Responsibility"":54}"
202;9f18c0c1;19;male;no;"{""Friendship"":89,""Privacy"":67,""Safety"":85,""Independence"":58,""Responsibility"":61}";15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":45,""Privacy"":49,""Safety"":58,""Independence"":44,""Responsibility"":164}";7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":85,""Privacy"":47,""Safety"":85,""Independence"":75,""Responsibility"":68}";8.49;4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":79,""Privacy"":30,""Safety"":101,""Independence"":69,""Responsibility"":81}";12;Claire;not receive;everyone;null;3:00 pm;5:00 pm;Meeting;"{""Friendship"":58,""Privacy"":105,""Safety"":57,""Independence"":90,""Responsibility"":50}";NULL;5;Jason;receive;me;the park;null;null;Park;"{""Friendship"":83,""Privacy"":80,""Safety"":80,""Independence"":74,""Responsibility"":43}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;Homework;"{""Friendship"":32,""Privacy"":89,""Safety"":65,""Independence"":95,""Responsibility"":79}";1.55;10;Mary;not share;me;null;3:00 pm;5:00 pm;Meeting;"{""Friendship"":32,""Privacy"":160,""Safety"":43,""Independence"":97,""Responsibility"":28}";1;Mary;share;me;the park;null;null;Park;"{""Friendship"":59,""Privacy"":72,""Safety"":90,""Independence"":63,""Responsibility"":76}";6.7;"{""Friendship"":58,""Privacy"":86,""Safety"":61,""Independence"":73,""Responsibility"":82}"
203;9f714573;19;male;no;"{""Friendship"":111,""Privacy"":46,""Safety"":98,""Independence"":42,""Responsibility"":63}";6;Jason;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":148,""Privacy"":15,""Safety"":54,""Independence"":61,""Responsibility"":82}";14;Jason;not receive;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":60,""Privacy"":97,""Safety"":35,""Independence"":94,""Responsibility"":74}";NULL;9;Mary;not share;me;home;null;null;yes;"{""Friendship"":62,""Privacy"":106,""Safety"":42,""Independence"":93,""Responsibility"":57}";2;Mary;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":136,""Privacy"":34,""Safety"":60,""Independence"":80,""Responsibility"":50}";10;8;Jason;receive;friends;null;4:00 pm;6:00 pm;8;"{""Friendship"":187,""Privacy"":5,""Safety"":24,""Independence"":75,""Responsibility"":69}";13;Jason;not receive;me;school;null;null;yes;"{""Friendship"":64,""Privacy"":120,""Safety"":47,""Independence"":80,""Responsibility"":49}";10;3;Mary;receive;me;the park;null;null;the park;"{""Friendship"":118,""Privacy"":32,""Safety"":68,""Independence"":64,""Responsibility"":78}";11;Jason;not share;everyone;the park;null;null;8;"{""Friendship"":76,""Privacy"":90,""Safety"":104,""Independence"":18,""Responsibility"":72}";NULL;"{""Friendship"":101,""Privacy"":42,""Safety"":53,""Independence"":74,""Responsibility"":90}"
204;a0085325;45;female;yes;"{""Friendship"":69,""Privacy"":72,""Safety"":72,""Independence"":57,""Responsibility"":90}";15;Jason;not receive;friends;null;7:00 am;12:00 pm;8;"{""Friendship"":67,""Privacy"":65,""Safety"":71,""Independence"":68,""Responsibility"":89}";7;Jason;receive;me;school;null;null;lisa;"{""Friendship"":73,""Privacy"":76,""Safety"":95,""Independence"":71,""Responsibility"":45}";NULL;16;Jason;not receive;everyone;home;null;null;homework;"{""Friendship"":73,""Privacy"":78,""Safety"":66,""Independence"":82,""Responsibility"":61}";5;Jason;receive;me;null;12:00 pm;12:00 pm;park;"{""Friendship"":58,""Privacy"":82,""Safety"":73,""Independence"":86,""Responsibility"":61}";1.21;4;Jason;share;Lisa;school;null;null;lisa;"{""Friendship"":75,""Privacy"":71,""Safety"":59,""Independence"":88,""Responsibility"":67}";12;Jason;not share;Lisa;null;3:00 pm;12:00 pm;has a meeting;"{""Friendship"":57,""Privacy"":71,""Safety"":68,""Independence"":68,""Responsibility"":96}";8.12;1;Mary;share;me;the park;null;null;park;"{""Friendship"":81,""Privacy"":58,""Safety"":86,""Independence"":81,""Responsibility"":54}";10;Mary;not share;me;null;3:00 pm;5:00 pm;in a meeting;"{""Friendship"":86,""Privacy"":68,""Safety"":74,""Independence"":71,""Responsibility"":61}";9.15;"{""Friendship"":60,""Privacy"":69,""Safety"":58,""Independence"":91,""Responsibility"":82}"
205;a0661ce3;22;female;no;"{""Friendship"":91,""Privacy"":70,""Safety"":54,""Independence"":94,""Responsibility"":51}";6;Jason;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":85,""Privacy"":65,""Safety"":77,""Independence"":80,""Responsibility"":53}";14;Jason;not receive;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":77,""Privacy"":59,""Safety"":50,""Independence"":81,""Responsibility"":93}";NULL;11;Jason;not share;everyone;the park;null;null;8;"{""Friendship"":43,""Privacy"":74,""Safety"":100,""Independence"":65,""Responsibility"":78}";3;Jason;share;Mary;the park;null;null;The park;"{""Friendship"":99,""Privacy"":56,""Safety"":96,""Independence"":58,""Responsibility"":51}";6.01;13;Jason;not receive;me;school;null;null;Yes;"{""Friendship"":84,""Privacy"":72,""Safety"":33,""Independence"":77,""Responsibility"":94}";8;Jason;share;friends;null;4:00 pm;6:00 pm;8;"{""Friendship"":114,""Privacy"":24,""Safety"":49,""Independence"":97,""Responsibility"":76}";NULL;2;Mary;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":79,""Privacy"":59,""Safety"":65,""Independence"":70,""Responsibility"":87}";9;Mary;not share;me;home;null;null;Yes, she lives next door;"{""Friendship"":80,""Privacy"":83,""Safety"":66,""Independence"":64,""Responsibility"":67}";10;"{""Friendship"":102,""Privacy"":42,""Safety"":82,""Independence"":101,""Responsibility"":33}"
206;a0755c6e;23;male;no;"{""Friendship"":27,""Privacy"":122,""Safety"":49,""Independence"":88,""Responsibility"":74}";5;Jason;receive;me;null;3:00 pm;4:30 pm;the park;"{""Friendship"":63,""Privacy"":83,""Safety"":72,""Independence"":69,""Responsibility"":73}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":83,""Privacy"":62,""Safety"":81,""Independence"":58,""Responsibility"":76}";10;7;Jason;share;me;null;2:45 pm;3:00 pm;Lisa;"{""Friendship"":67,""Privacy"":83,""Safety"":87,""Independence"":62,""Responsibility"":61}";15;Jason;not receive;everyone;null;9:30 pm;2:30 pm;8;"{""Friendship"":64,""Privacy"":85,""Safety"":75,""Independence"":61,""Responsibility"":75}";NULL;12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;She has a meeting;"{""Friendship"":79,""Privacy"":64,""Safety"":87,""Independence"":87,""Responsibility"":43}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":33,""Privacy"":128,""Safety"":46,""Independence"":54,""Responsibility"":99}";10;1;Mary;not share;everyone;null;1:00 am;4:00 pm;the park;"{""Friendship"":35,""Privacy"":139,""Safety"":51,""Independence"":45,""Responsibility"":90}";10;Mary;not share;me;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":39,""Privacy"":119,""Safety"":74,""Independence"":21,""Responsibility"":107}";NULL;"{""Friendship"":31,""Privacy"":141,""Safety"":35,""Independence"":67,""Responsibility"":86}"
207;a2ae94c5;37;female;yes;"{""Friendship"":70,""Privacy"":74,""Safety"":75,""Independence"":86,""Responsibility"":55}";8;Jason;share;me;the park;null;null;8 years old;"{""Friendship"":89,""Privacy"":54,""Safety"":95,""Independence"":36,""Responsibility"":86}";13;Jason;not receive;me;school;null;null;yes they go to the same school;"{""Friendship"":91,""Privacy"":74,""Safety"":82,""Independence"":77,""Responsibility"":36}";NULL;2;Mary;receive;Mary;school;null;null;8 years old;"{""Friendship"":121,""Privacy"":44,""Safety"":72,""Independence"":23,""Responsibility"":100}";9;Mary;not share;me;home;null;null;yes next door neighbors ;"{""Friendship"":92,""Privacy"":75,""Safety"":94,""Independence"":37,""Responsibility"":62}";NULL;11;Jason;not share;everyone;the park;null;null;8 years old;"{""Friendship"":83,""Privacy"":114,""Safety"":102,""Independence"":19,""Responsibility"":42}";3;Jason;share;me;the park;null;null;park;"{""Friendship"":92,""Privacy"":55,""Safety"":85,""Independence"":66,""Responsibility"":62}";0.46;6;Jason;share;me;the park;null;null;8 years old;"{""Friendship"":79,""Privacy"":75,""Safety"":90,""Independence"":51,""Responsibility"":65}";14;Jason;not receive;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":50,""Privacy"":88,""Safety"":120,""Independence"":25,""Responsibility"":77}";NULL;"{""Friendship"":99,""Privacy"":87,""Safety"":85,""Independence"":22,""Responsibility"":67}"
208;a2d87676;33;male;yes;"{""Friendship"":85,""Privacy"":43,""Safety"":111,""Independence"":34,""Responsibility"":87}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;She has a meeting.;"{""Friendship"":66,""Privacy"":58,""Safety"":68,""Independence"":85,""Responsibility"":83}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":82,""Privacy"":51,""Safety"":107,""Independence"":60,""Responsibility"":60}";8.05;7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":78,""Privacy"":71,""Safety"":57,""Independence"":86,""Responsibility"":68}";15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":69,""Privacy"":66,""Safety"":86,""Independence"":63,""Responsibility"":76}";4.97;1;Mary;share;me;the park;null;null;The park;"{""Friendship"":58,""Privacy"":83,""Safety"":77,""Independence"":62,""Responsibility"":80}";10;Mary;not share;me;null;3:00 pm;5:00 pm;He has a meeting.;"{""Friendship"":76,""Privacy"":79,""Safety"":81,""Independence"":78,""Responsibility"":46}";2.61;5;Jason;receive;me;the park;null;null;The park;"{""Friendship"":64,""Privacy"":87,""Safety"":59,""Independence"":68,""Responsibility"":82}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;Homework;"{""Friendship"":74,""Privacy"":64,""Safety"":70,""Independence"":75,""Responsibility"":77}";5.06;"{""Friendship"":60,""Privacy"":57,""Safety"":79,""Independence"":69,""Responsibility"":95}"
